,label,text
1974,1.0,"Ốp xinh, màu rất sắc nét. Giao hàng nhanh và giá hạt dẻ nữa ^__^"
1975,-1.0,"Máy hiện đang lỗi màn hình, chờ đổi lại hicKhông biết đôi rồi có ổn ko, buồn ghê"
1976,1.0,Shop giao hàng siêu nhanh luôn. Gọi lấy hàng mà mình phải giật mình😆. Chưa dùng thử nên chưa đánh giá đc chất lượng
1977,0.0,Đặt ốp trong suốt mà shop giao thành màu xanh. Nhueng 2 cái còn lại cũng xinh lên đánh giá shop vẫn 5 sao. Giao hàng nhanh. Đóng hàng kĩ
1978,1.0,Giao hàng khá nhanh....\nBut shop ko tặng quà km....\nVs lý do quà có hạn....\nBut mình là người thứ 4 thôi...\nChã lẽ shop chỉ có 3 hộp quà tặng....😅😅😅
1979,1.0,Đẹpppppppppp xinhhhhhhh xinhhhhh nennnnnnnnnnn muaaaaaaa nhé nhé nhé nhé mnnnnnn
1980,1.0,Đã nhẬn dc hàng. Giao đủ đúng mẫu. Nhưng hơi thất vọng vì loại tráng gương k giống trên hình :)
1981,1.0,Tầm giá này thì đừng đòi hỏi.bỏ ra 10tr trở lên đi sẽ có kết quả.máy cũng ok.em nv Châu tgdd gần chợ đông thạnh tư vấn nhiệt tình.dễ thương.
1982,1.0,"Mới mua lúc sáng nay. Lúc đầu nhân viên có vẻ ko dễ thương nhưng lúc sau, rất nhiệt tình. Để sử dụng thêm vài hôm nữa , xem máy chạy ok ko? "
1983,1.0,Tốttttttttttttttttttttttttttttttttttttttttttttttttt
1984,1.0,Thời gian giao hàng tạm được \nChất lượng sản phẩm tốt \nGiá hợp lý \n
1985,1.0,"Rất ưng nhé mọi người,đóng gói chắc chắn lắm,sẽ tiếp tục ủng hộ shop trong thời gian tới ^^"
1986,-1.0,"Gói hàng không cẩn thận, hàng về mở ra bị tràn hết ra ngoài, thật sự rất thất vọng"
1987,0.0,(TB) MIEN PHI 1OO% DATA 3G/4G TOC DO CAO khi soan KM gui 9298 (0d) va xem clip tai http://dvhay.vn/thegioisao/. Sau KM 3.000d/ngay. LH: 19006437 (1000d/phut).
1988,1.0,"(TB) VUI TET 2021 KHONG LO BI NHO CUOC GOI CHUC TAN XUAN TU NGUOI THAN khi su dung dich vu MCA (Thong bao cuoc goi nho) cua VinaPhone. Soan M gui 333, mien cuoc ngay dau, sau KM 500d/ngay. LH 18001091 (0d). Tran trong cam on."
1989,1.0,"Giao hàng nhanh cực, kem dưỡng thơm. Kem tặng cũng thơm dùng mới biết :))"
1990,1.0,Ốp khá dày dặn chống sốc cầm chắc tayyyyyyyyyyyyyyyyyyyyyyw
1991,0.0,"Serena Resort Kim Bôi: Top những sự thật ""đáng buồn""! -\nSerena Resort Kim Bôi nổi tiếng là một khu nghỉ dưỡng 5 sao mới đi vào hoạt động được khoảng 2 năm. Tuy vậy, đã có rất nhiều bạn trẻ và khách du lịch tới ...\n12 thg 7, 2019\n"
1992,0.0,"Màng hình cứ hay hiển thị quảng cáo làm đứng luôn khi đang sử dụng, pin ổn, sạc nóng, điện thoại đẹp, cầm hơi nặng tay."
1993,-1.0,"Tưởng mua flash sale rẻ rồi, ai dè qua hôm sau thấy shop flash sale còn rẻ hơn.\nMình dùng thì thấy da hơi bị ngứa ngứa như kim chích í. Chắc ko phù hợp với mình rồi.\nHình ảnh chỉ mang tính chất lấy xu."
1994,-1.0,"Chất son lỏng hơi khô, mn nên mix với màu khác. Và bôi dưỡng trước khi tô son. Đóng gói cẩn thận"
1995,1.0,"Sản phẩm ok, giao hàng cũng khá nhanh. Mình hài lòng với sản phẩm này."
1996,1.0,Đẹp lm nha mng. Rẻ nữa. Mua nh lần lm rùi. Giao hang nhanh 😊😊😊o😘😘
1997,1.0,"Mới mua máy, sản phẩm đẹp và bắt mắt. Nhân viên tư vấn nhiệt tình. Lại được giảm giá 650k nữa. Rất hài lòng."
1998,1.0,Quá đẹp mua lần 2 vẫn ưng. Chúc shop làm ăn ngày càng tốt hơn.....
1999,1.0,Hàng xinh đẹp\nGiao nhanh\nShop thân thiện\nSẽ ghé lại và mua thêm 
2000,0.0,Danh bạ có 500 số bảo 1000 là như thế nào mong shop cập nhật chi tiết hơn để. Máy thì ok
2001,1.0,Màu son 901 hơi sáng hơn trên swatch son mình coi nhưng cũng tạm. Săn sale nên 360k được khá nhiều. Mua combo mascara vs eyeliner được tặng tuýp sữa rửa mặt vs cái đồ bấm mi khá xịn xò.\n
2002,1.0,Sản phẩm tốt nhưng chắc hết sản phẩm tặng kèm rồi nên không có. 
2003,1.0,"Giao đủ số lượng, đồ đẹp, đóng gói cẩn thận, chi tiết này trên hộp đáng yêu quá đi mất"
2004,1.0,Thơm nhẹ nhưng bí da dễ chảy mồ hôi  nhất là trong cái nhiệt độ bây giờ.
2005,1.0,"Sản phẩm rất tốt. Sử dụng ổn định, mượt mà, 2 loa nghe max vẫn êm, pin con trâu. Thấy mọi người bảo cắm tai nghe vào bị loạn. Mình cắm vào sử dụng ok luôn, nghe nhạc quá phê. Nói chung không đòi hỏi hơn về tầm giá này😄😄"
2006,1.0,"Shop giao hàng nhanh ghê, sản phẩm đóng gói kỹ lưỡng , chất kem lỏng dể xài , mùi giống mùi phấn em bé cũng ok 👍 thơm"
2007,1.0,Đóng gói sản phẩm đẹp và chắc chắn\nVì là hàng nước ngoài nên tầm 7-10 ngày nhận được hàng.
2008,1.0,đã mua lần 2 hihi đẹp xỉuuuuuuuuuuu đóng gói chắc chắnnnnnnn
2009,1.0,"Giá sales mà date cũng xa nữa, mềm da ko nhờn rít, mau thấm, rất thích"
2010,1.0,Chất ốp mỏng nhưng rất hợp lí với giá rẻ như thế này 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
2011,-1.0,Ốp không cứng cáp chp lắm đẹp giao nhanh sjsuisnnsjsjnsjshhu
2012,1.0,"Giao hàng nhanh chóng , shop phục vụ nhiệt tình , hàng đóng cẩn thận , bao bì đẹp ! Sẽ ủng hộ shop lâu dài ! 😚😚😚"
2013,0.0,"Mình mua máy đc 10 ngày rồi .Máy đẹp ,sài k bị nóng máy ,còn pin thì ok sài đc 2-3 ngày .Cảm biến vân tay lúc đầu rất nhạy  sài qua 10 ngày  không còn mở đc. Phải khởi động lại máy mới  trở lại bình thường."
2014,0.0,Có điều máy này có mấy phá bấm ko ăn như chỗ ghế gửi thông báo cho phép hay không thì bấm nó ko ăn 
2015,1.0,"Ốp xịn cực luon,hàng về cũng khong bị mốp méo. Mình săn sale nên là có 9-20k thuiii"
2016,0.0,Nếu ai thích chụp ảnh nên mua!! còn mình thấy cũng bình thường
2017,1.0,"Đẹp, quá rẻ, giao hàng ok, chất lượng hơn giá tiền rất rất nhìu, nên muaa"
2018,1.0,Ốp đẹp giá rẻ tư vấn nhiệt tình nên mua sẽ ủng hộ tiếp nếu có cơ hội
2019,0.0,- pin ổn- wifi tốt-4G hơi lag- màn hình đẹp- camera nét- sạc nhanh đầy- giá hơi cao so vs nơi khác
2020,0.0,Sản phẩm mượt Cũng oke Lướt Fb YTb thì nhanh còn chơi game thì fps tụt 20-30 nhưng mượt lâu lâu k bt do mạng hay máy cx lang xíu 
2021,0.0,Công chúa của anh hay cười và công chúa đôi khi hờn dỗi...
2022,-1.0,"Điện thoại lúc mua về thì ngon lắm rồi 2 3 ngày sau cái bị lỗi buộc phải reset rồi bây giờ thì messenger không thông báo tin nhắn, vô kiểm mới thấy. Vào cài đặt vô coi quyền thông báo thì vẫn bật, cửa sổi nổi cũng vẫn bật, bong bóng chat trên messenger cũng bật luôn nhưng khi tin nhắn đến thì ko thông báo gì hết, phải kiểm lại. Quá tệ"
2023,1.0,"Rẻ nên k có ý kiến gì, mua rồi thay liên tục cho lúc nào cũng mới"
2024,0.0,❌ÁO SƠ MI TRƠN DÁNG RỘNG❌\nGiá chỉ #69kkkk____69kkk😋😋😋😋\nFanpage: https://www.facebook.com/Shop-Nự-Tình-104389488431773/\nMọi người nhắn e qua đây nha ❤️\nKiểm hàng thoải mái ( do bán vì đam mê thấy các bác like là e sướng 😅)\nEm này đơn giản mà phối gì cũng sang nè các bác ơi \nQuả áo có 3 màu : trắ
2025,1.0,Theo mình màu 906 đỉnh hơn 941 \n906 là màu nâu đất đậm luôn không cam hay đỏ tí nào nhé m.người\n941 thì thiên về đỏ đất hơi hơi có chút xíu cam 
2026,1.0,Hàng ok
2027,1.0,Máy sử dụng 2 tháng toàn bộ ok hết chỉ làm pin mau tục thôi vân tay nhạy máy cấu hình mạnh chơi game không lag 5 sao sao
2028,0.0,ĐỐ BIẾT ĐÂY LÀ CÁI GÌ?\n\nCâu vừa nãy dễ quá... Khó hơn đây này... Chủ trại nào đoán được hình này không🥰\n\n--------------------------\n\nBật mí: Đây là MỘT TRONG 4 MÓN QUÀ SIÊU XỊN SÒ cho sự kiện Đi Bộ sắp tới!!!
2029,1.0,"Chất lượng sản phẩm tuyệt với, đóng gói sp rất đẹp, rất đáng tiền, giao hàng rất nhanh.\n"
2030,1.0,"Giao hàng nhanh, đóng gói kĩ và đẹp, cũng khá thơm và thấm nhanh"
2031,1.0,Mùi thơm
2032,1.0,"Mua lúc sale 1 tặng 1 nên giá hời quá chừng. Dòng này mình có xài qua phấn phủ rồi nên rất yên âm chất lượng. Chất son mịn , cũng ko lì lắm nhưng ko sao quẹt lại mấy hồi "
2033,1.0,"Giao hàng nhanh, đóng gói rất cẩn thận. Hàng siêu đẹp luôn nha"
2034,-1.0,"Khuyên những ai tính mua điện thoại này thì suy nghĩ kĩ. Những bước kiểm tra cơ bản ở cửa hàng các bạn sẽ không nhận ra rằng đây là chiếc điện thoại cực kì kém. Màu sắc màn hình rất nhợt nhạt, khi bạn dùng ứng dụng kể cả ứng dụng nhẹ nhất tới 1 khoảng thời gian nhất định nó tự văng ra ngoài, những ứng dụng phức tạp hơn 1 tí thì nó phản hồi cực kì chậm luôn. Cân nhắc kĩ trước khi mua chứ sài riêng mình cảm thấy rất ức chế mặc dù mình chỉ dùng nó như là máy phụ thôi."
2035,1.0,Đẹpppppp chất lượng top 1 luôn đó vì mua ở đâyy kb bảo nhiêuu lần rồi mua dùng mà như buôn bán đến nơi rồi 😗😗😗😗😗😗😗😗😗
2036,1.0,"Shop giao đúng đủ hàng, shop chuẩn bị hàng nhanh nhưng đơn vị vân chuyển thì quá chậm."
2037,0.0,"Máy đẹp chơi game tốt , màn hình xem phim rất thích , có điều máy tụt pin khá nhanh , pin 5k mà cứ tưởng khoảng 4k thôi đấy chứ "
2038,1.0,"Giao hàng nhanh, đóng gói hơi sơ sài\nVaseline mùi thơm nhẹ không quá nồng "
2039,1.0,Hiện tại mình đang dung iphone se đời cũ. Cho đến giờ vẫn rất tốt . Hy vọng thời gian tới sẽ đón em SE 2 này về.
2040,1.0,Mình có bán bộ sạc Oppo Reno 2f k ạ...đt chơi game ok lắm..mua về cũng lâu chơi game thì ok
2041,1.0,hàng đeph lắm sẽ ủng họi shop lâu voucher vé rất thuchs sẽ quay lại mua tiếp
2042,0.0,"Ai thích chụp hình thì mua nha, mình thì không ưng lắm"
2043,1.0,"Ốp trong để ảnh siêu xinh luôn, vs giá 1k thì quá là rẻ rất chim ưng luôn giao hàng nhanh đóng gói chắc chắn\n"
2044,1.0,Đã dùng 1 tuần máy dùng rất mượt mà ok không có j phải chê quá tuyệt vời chụp ảnh căng det
2045,1.0,"Hàng xịnnnnnnnnnnnnnnn, đã mua nhìu lần, sẽ tiếp tục mua ủng hộ shop"
2046,1.0,Hàng ok rẻ đẹp nói chung là mua của shop nhiu rồi lên mua nhe mọi người
2047,-1.0,Y19 này lên đuoc android 10 chưa vậy sao mới cập nhật phiên bản 1.9.7 nó háo pin và bị lôi nhiều quả vậy khôi phục cái đất gốc 3 lần rồi vẫn kg khắc phục được vậy. Phiên bản mới nhất của mấy này là phiên bản nào vậy . Phiên bản 1.9.7 có là phiên bản mới nhất hay kg
2048,0.0,đt game thì ok pin củng vậy nhưng khổ là mạng 4g chạy không ổn định lắm mạng thua samsung j8
2049,-1.0,Mới mua dc 10 ngày giờ sắc ko ăn mở nguồn ko dc cảm ứng kém . Mua 10 ngày giờ phải để lại gưởi hãng thẩm định 5 ngày. Mượn máy sài thì phải dần chân. Samsung vn riec chất lượng thấp wa Nghe từng hô wa mua rôi thất vọng. Hứa với lòng ko sai samsung nữa
2050,-1.0,Pin ổn . Máy k mượt các thao tác vuốt k nhạy lắm. Đa nhiệm cứ bị load lại từ đầu. Camera tệ hình ảnh nhạt nhòa đặc biệt là camera trc . 
2051,0.0,Shop TGDĐ có bán ốp lưng cho đi động không
2052,1.0,"săn sale 9k 1 ốp nhưng ốp thật sự chất lượng, gói hàng kĩ, không thiếu món nào, các ốp khác oke nhưng ốp trong suốt hơi rộng so với máy"
2053,-1.0,Mình mua SamSung A30S thì tặng cái sạc dự phòng nghe nói là 700k về nhà tra lại thì chỉ có 390k mà quét mã thì không có sản phẩm. Đúng đồ tặng. Còn camera điện thoại thì xấu lâu lâu lag. Khuyên các bạn chọn điện thoại khác nếu ham giảm giá thì mua nhưng tới lúc dùng thì hơi tiếc tiền rinh về cái điện thoại như gì
2054,0.0,"Tất cả các tính năng đều rất tốt trong tầm giá. Đặc biệt nghe nhạc rất lớn. Chỉ duy nhất 1 điều bất tiện là loa thoại lớn quá, giảm xuống hết mức mà người kế bên vẫn nghe. Loa thoại phát ra luôn về phía loa sau, nhà sản xuất không cô lập được hoàn toàn loa thoại. Không bảo đảm tính riêng tư khi đàm thoại."
2055,1.0,Shop bọc gói cẩn thận. Giao hàng rất nhanh luôn ạ. Mua flash sale nên có 99k.
2056,-1.0,"Chiều nay mình có mua điện thoại này ở Siêu thị 199 Cống Quỳnh Quận 1. Mình thật sự sửng sốt với thái độ của Nhân viên, họ chỉ đối đầu đáp trả thắc mắc của khách hàng, không phải nhiệt tình tư vấn như các Siêu thị khác vì mình mua rất nhiều sản phẩm ở hệ thống TGDD, vấn đề trang trí tệ hơn ở lề đường, dán xong nhìn còn tệ hơn chưa dán (kèm hình ảnh, không biết khách hàng có hài lòng hay không vẫn tập trung thu tiền thì rất chuyên nghiệp. Rất tiếc cho hệ thống bán lẻ của TGDD"
2057,1.0,"Mùi thơm,giao hàng nhanh , sẽ tiếp tục ủng hộ shop 😍😍😍😍😍😍😍😍😍😍"
2058,-1.0,Máy hay đơ chơi game đơ muốn đổi trả Không nên mua con này.sài rất ức chế. Chụp ảnh tam đc
2059,1.0,Mình rất ưng ốp điện thoại. Đúng mẫu mã như mình đặt vậy. Ủng hộ shop nhiều ạ
2060,-1.0,"Nhận xét sau gần 1 tháng: Máy đa nhiệm kém, đang dùng app này mà chuyển sang app khác vài giây sẽ thường xuyên bị reset lại app. Nhiều khi kì cạch gõ tin nhắn có việc gì phải chuyển sang app khác vài giây lúc đảo lại app nó reset lại app thế là lại kì cạch gõ lại từ đầu khá là khó chịu. Gần đây máy giật, lag mặc dù chỉ chạy 1, 2 app nhẹ, hay bị tình trạng tự tắt app khi sử dụng. Đang nhắn tin kì cạch chưa kịp send thì tự dưng nó tắt ngóm app lại phải bật và mất công gõ lại.Mở khóa vân tay kém. Còn ảnh chưa chụp tấm nào nên chưa có đánh giá.Nói chung mua máy này ngoài ưng ngoại hình ra thì có trải nghiệm khá tệ."
2061,1.0,"Đẹp tuyệt vời luôn á mn, nhìn điện thoại sang lắm, iu shop luôn ủng hộ shop"
2062,1.0,Màn hình không dán cường lực mà rớt hoài không vỡ.Xài 3 năm rớt 300 lần vẫn còn tốt..
2063,-1.0,"Máy khá tệ. Ko còn chất của Nokia. Loa nhỏ, nhạc chuông kêu chút ét ,danh bạ và tin nhắn hiển thị chữ khá nhỏ. Phím bấm ko ngon, lưu danh bạ bộ nhớ kí tự hỗ trợ ít ko đủ chữ để lưu tên dài.Chữ ko to như mấy đời mấy trước cùng phân khúc. Thua xa 105 (2017 huyền thoại"
2064,0.0,Chưa dùng nên không biết chất lượng như nào.
2065,1.0,Ốp lưng màu đẹp. Giao hàng nhanh. Đóng gói cẩn thận. Giá tốt. Ủng hộ shop.
2066,-1.0,"Son cực cực khô, màu đẹp. Ban đầu t đánh lúc mới lau lớp dưỡng môi từ đêm qua đi thì lên môi khá mượt và mịn (ảnh) nhưng khoảng 30’ sau đấy thì nó bdau khô lại kinh khủng làm lộ hết vân môi nhìn sợ thật sự 🥲. Còn về độ lì thì t thấy kh lì đâu t lau sau khi uống 1 ngụm nước thì hết sạch kh có base"
2067,1.0,Flash sale rẻ mà chất lượng tốt ngoài mong đợi 👌🏻 Tuy nhiên thì màu son thực tế sáng hơn so với ảnh !
2068,1.0,"Ốp đúng như mô tả của shop, dẻo, hy vọng siêu chống shock được hihi "
2069,0.0,Mới nhận thì mình thấy đóng hàng cẩn thận nhưng thời gian nhận đc hàng hơi lâu còn về chất lượng sản phẩm thì mình chưa biết vì mình cũng chưa sử dụng
